Encima de esos montes hay templos antiguos.,Sɨkɨ̀ yuku uán káyoo veꞌe Ñùꞌù anáꞌá. ,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
"La gente tiene miedo de los brujos, porque si acaso le escupe, se va a enfermar, dicen.","Tee tasi ma, chi ka yu'u ñayii maa de, vaa nuna tuu sii ña de ma, chi koku'u ñayii ma, ka ka'an i.",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
¿dónde está tú pueblo?,¿ndéu íyàa ñuù mááró? ,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
(en) la puerta,yuꞌuéꞌé,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
fuego,ñuꞌu,Xayacatlán de Bravo (mit),Cómo leer en Mixteco
Báñese bien con jabón y agua caliente o báñese en el temazcal.,"kuchi vāꞌa-ní jíí nāmā jíí ndute íꞌní, á kaa-ní ñíꞌín.",Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
la madera es ancha,Xika-nú,Xayacatlán de Bravo (mit),Cómo leer en Mixteco
¿cómo se llama tu pueblo?,Ndesa nání ñuùró.,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
"Vuelo en el vacío, y sueño que desbarato casas, ","Ndétyé­-íurí, te jánírí jà janúrí veꞌe, ",Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
Los padrinos y los padres de los dos [novios],"Yuva ndute i ji'in yuva ndunduu i,",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
aquel pueblo,ñuù uán ,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
"Soñamos eso, y nuestro tono va muy lejos: va a trabajar allí donde llueve.","Jàníyo uán, te tuùnyo uán jáꞌàn jíká shraàn, kájásátiun ndéu kúun sau.",Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
duende del monte,ñuyuku,Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
Más tarde fué gobernador del Estado de Oaxaca.,Je nkūkuéé-kā nyõkuu-de gobernador Estado Oaxaca.,Mixteco de San Pedro Molinos (xtn),Cuentos y ejercicios en español y mixteco
está bien también,Kúu kuééni suni ,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
estas casas están al pie de la peña,veꞌe yàꞌá ká-­íin jaꞌà kava,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
y las pusieron dentro de la piel del venado,te nìkataan inì ñii isù,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
¡Estudiemos!,sikuóꞌo,Mixteco de San Pedro Molinos (xtn),Cuentos y ejercicios en español y mixteco
qué comerás,nòu keeró,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
"Al final de todo, las mujeres muelen el nixtamal y hacen tortillas para que sus hijos y sus esposos las coman.",Saá nu̱ú ntiꞌi yóꞌo ntíko-ná nána xi̱tá kuxi se̱ꞌe-ná xíꞌin ií-ná.,Mixteco de Juxtlahuaca (vmc),Del maíz a la tortilla
Y no me permite que yo tome agua.,te tú jáꞌatɨ̀ jà koꞌorí ndutya.,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
casa,veꞌe,Xayacatlán de Bravo (mit),Cómo leer en Mixteco
¿Quién te está recordando?,¿Na in ndákune'e ña'a?,Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
"Abuela, dé usted permiso","Nanáñúù, kuàꞌaní permiso",Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
Vamos a Veracruz.,kúꞌùn-ndà Ñuu Iꞌni.,Xayacatlán de Bravo (mit),Cómo leer en Mixteco
Estos elotes son sabrosos.,Nsidì yoꞌó àdiá.,Xayacatlán de Bravo (mit),Cómo leer en Mixteco
y yo no llegaré a mi casa esta tarde.,"de mā nēntá-nī veꞌe-nī jañíni mitan, nkachī-ña.",Mixteco de Ocotepec (mie),El cuento de una mujer y su marrano
Hicieron el fuelle del herrero.,Xnitachi jerreru ni kuu xitni i'ya tevilu.,Mixteco de San Agustin Tlacotepec (xtm),La canción del gato
Tose constantemente y a veces escupe sangre.,"De káyū yīchÍ-ji, de íyó tá quée nīñī.",Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
Pero el lazo no quiso.,Sochi ñaá nkúnī maá yoꞌo.,Mixteco de Ocotepec (mie),El cuento de una mujer y su marrano
lagartija verde ,ndikolo kuii,Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
Al pie de ese ocote está mi casa.,Jahà nuyúxá uán íyàa (íin) veꞌená.,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
cántaro,yoo,Xayacatlán de Bravo (mit),Cómo leer en Mixteco
durmiendo,kixí,Mixteco de San Pedro Molinos (xtn),Cuentos y ejercicios en español y mixteco
"Si usted padece de reumatismo, hay que dormir bien tapado.",Tú ndóꞌo-ní kuēꞌē yájī yiki de kūsūn iꞌní-ní.,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
Se fué a regar.,kuàꞌàn-nè kuꞌñu-né.,Xayacatlán de Bravo (mit),Cómo leer en Mixteco
Todos se fueron a Acatlán,kuàꞌàn nsiꞌi-ne Tèsaꞌà..,Xayacatlán de Bravo (mit),Cómo leer en Mixteco
"Y le dijo que el día que pizcara su milpa, que viniera a pizcar su maíz. Y el conejo se fue por su dinero.","Te jiña'a ti a, kii skee ti itu ti ma, kii ti jin skee ti nuni ma. Te kua'an iso ma ji'in xu'un ma.",Mixteco de Magdalena Peñasco (xtm),"La cucaracha, la gallina, el coyote y el señor"
¿Qué va usted a hacer en el monte? ,¿Nou kisáꞌaní yuku? ,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
Ud.,jáá-ní stāā,Mixteco de San Pedro Molinos (xtn),Cuentos y ejercicios en español y mixteco
Ordeña Ud. esa vaca.,kuꞌni-ní vaka mà,Xayacatlán de Bravo (mit),Cómo leer en Mixteco
¿Adónde va usted?,¿Ndétyi kiꞌínní?,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
"Confiesa todos los pecados que hiciste, a ver si Dios te recibe pues estás sufriendo mucho.","Ndaka'an ndakachi na kuechi na maya ro, te xi ma ndakueka ña'a ya chi ndó'o néni ro.",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
"me siento, y me está espiando la gente allí.",ndukóorí te kájito yuꞌu ñàyiu uán.,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
"Si agarramos la cola de un gato, entonces de noche va a traer una víbora a donde estamos acostados.","Nuna ke'en o su'ma ti ma, te jakuaa ma, te ja'an ti ján xsia'a ti in koo nuu kátuu o ma.",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
La Disentería,kuēꞌē Nīñī,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
Hicieron el libro para que lea el rey.,Livru ka'vi rrei ni kuu jitsi ka'nu i'ya tevilu.,Mixteco de San Agustin Tlacotepec (xtm),La canción del gato
"Ciña, ¡Oh Patria!, tus sienes de oliva","Ñoo mii, na kaonoo ángel Ndios",Mixteco de Tezoatlán (mxb),El Himno Nacional
y cerraron la puerta.,te nìkajasú yuꞌjuéꞌé ñíꞌi,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
y que platicaba con ese venado.,te nìndatùꞌún jíín isù uán.,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
¿cuándo regresa usted? ,¿nà amà noꞌoní?,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
saltapared ,chikosonduu,Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
Montes altos con ocotes rodean ese pueblo.,Kájíkó yuku súkú jíín yunu nuyúxá ñuù uán. ,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
mi milpa del temporal,itù sàuná,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
"el acero aprestad y el bridón,","Na kenduu yo taxii yo xi'in kuei yo,",Mixteco de Tezoatlán (mxb),El Himno Nacional
Al pie de los camellones viven culebras.,Jaꞌà koo yuù káyàa koò. ,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
Caminas despacio como un pato.,Kúpatu kúsu'va ro.,Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
Ayer se quedaron en la casa.,Iku nì ndòo-ne veꞌe.,Xayacatlán de Bravo (mit),Cómo leer en Mixteco
las flores crecen,kájaꞌnu itá,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
Cómo alimentar a los niños,Jā nāsa kajī sūchī lúlí,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
Tápese siempre la boca cuando tose.,kúnī jā kasī-ní yuꞌů-ní tá káyū-ní.,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
"Habla de labios, no de corazón.",Ñií yu'u de yoxtnee tnu'u ká'an de.,Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
Y aquel hombre llegó y le dijo al conejo:,"Te ni kenda ni tee yukan, te jiña'a de nuu iso ma ja:",Mixteco de Magdalena Peñasco (xtm),"La cucaracha, la gallina, el coyote y el señor"
El va a obedecer.,kandíja-de,Mixteco de San Pedro Molinos (xtn),Cuentos y ejercicios en español y mixteco
"Léase la página 32, donde dice ""La Medicina Sulfa"", y verá usted cómo usarla.","kaꞌvi-ní página 32, nūū káꞌān ""Tātān Sulfa"", de kunī-ní nāsa kuetíñú-ní tātān.",Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
"Si la venturilla nos da la espalda, entonces dicen que no nos irá bien.","Nú chiyata ña'a lasaa kua'a, te ñatuu va'a, ka ka'an i.",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
porque nos da mucha comezón cuando damos a luz a nuestros hijos,tyi shraàn kátáyo nuù skákuyo sèꞌeyo,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
"La persona tiene que tomar los Crystoides, el Tiro Seguro, o el Aceite de Quenopodio al amanecer y no debe comer.",Jíni núꞌún jā koꞌo nchivī tātān Crystoides á Tiro Seguro á Aceite de kenopodio jāneꞌēn de mā kājí-ji ni iin.,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
¡Un recuerdo para ellos de gloria!,Da na ndusaa ini na ña ni kandee xi.,Mixteco de Tezoatlán (mxb),El Himno Nacional
Porque no quiere que tengamos conciencia. ,Tyi tú kuní jà núñanuùyo. ,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
la flor crece,jáꞌnu itá,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
Un huevo tibio.,Iin ndīvī jā ni nchōꞌō yūú.,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
dice al venado.,kéi jíni isù,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
Dicen que hay que dar tortilla con hierba santa a los perros para que no les dé rabia.,"Kua'a o xita yuva ndoo jin kaa la-ina ma; nú ña'a, te nduu ti xavia, ka ka'an i.",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
Entonces aplique usted Pomada de Azufre en todos los lugares infectados,Ñúkuán de chiꞌi-ní tātān Pomada Azufre níí káꞌnú nūū yiꞌi-tī.,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
para que Usted lo/a cure.,snduvàꞌaní.,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
camellones están construidos,káyíꞌi koo yúù ,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
Es necesario que tome mucha agua.,De kúnī jā koꞌo kuaꞌā-ni ndute.,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
También las moscas introducen los microbios en los alimentos y en las bebidas.,Suni tiukún skívi-tī microbio nūū jā yáj-ō jíín jā jíꞌ-ó.,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
gavilucho,tixe'e,Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
Pero el gobierno no quiere que estudiemos nuestra propia lengua...,Kò gobierno tú kuní jà skuáꞌayo yuꞌu mááyo...,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
Podemos comer estas chinches “de salsa” solas,Kuvi kaxí uun-yo míí tia̱ꞌa yóꞌo,Mixteco de Coicoyán de las Flores(jmx),Bichos
¿Qué hicieron con la uña del Señor Gato?,¿Na ni kuu tnii i'ya tevilu?,Mixteco de San Agustin Tlacotepec (xtm),La canción del gato
Siguió un poco más en el camino y vió una vara. ,"Ñúkuán de nī jika-ña jacū-kā, de nī jinī-ña nūū iin ñutun xii, de nī nkachī-ña jíín ñutun ñúkuán:",Mixteco de Ocotepec (mie),El cuento de una mujer y su marrano
No anden mucho en el sol porque pronto tendrán piojos.,"Nasa ko jin kun-nenee ro nuu ka'ni ma, chi ka ta'vi xeen chuku ro.",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
"Cállate, o voy a echarte hierba amarga en la boca.","Kasi yu'u ro, o tnaa ri a'a yu'u ro.",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
Recibió su merecido.,Onde ni ni'i maa i ja kúni i.,Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
Heridas,Jāá nī Ntakuēꞌé     ,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
Este lápiz sí es derecho.,"Lápiz yoꞌo, ndisa, ndaa-nu.",Xayacatlán de Bravo (mit),Cómo leer en Mixteco
En los problemas se abren nuestros ojos.,"Maa nuu tnundo'o ma, te káxtnu'u i.",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
Hay que quemar los trapos sucios.,kúnī jā teñuꞌūn-ní saꞌma jāa nkutéꞌén.,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
"Dicen que si alguien mete una cubeta de agua donde la gallina está empollando sus huevos, los pollitos no van a salir bien, sino que los huevos tendrán pura agua adentro.","Ka ka'an i ja nú kaa chuun ma, te chí'i o cubeta ndute ini ve'e ma, te ma ta'vi vii ti chi ndimaa ndute sa'a ti.",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
deme usted un poco de sal,kuàꞌaní tíꞌì ñiì,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
¿o vende también cántaros y cazuelas?,¿xí suni xíkóní kɨ̀yɨ jíín tɨjaꞌàn? ,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
"si el año bueno se puso  bueno que llega para nosostros, o será un año de enfermedades que llegó.","nú kuià vàꞌa nìjani, vàꞌa jà tyaá jà kúuyo, xi kuià kueꞌè kuu jà nìtyaà.",Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
"—Está bien, si usted me trae un plato con leche de vaca, ","—kuu túsa, de tú kikēꞌen-ní iin kōꞌō xīkui nūū vaka koꞌo-sá, ",Mixteco de Ocotepec (mie),El cuento de una mujer y su marrano
"El borracho le dijo a su esposa,","Ni jiña'a tee ndájini ma nuu ñasi'i de ma,",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
"Si comemos la fruta de la canelilla, dicen que vamos a ser muy pobres.","Nuna kaa o nde'ya tnu tika ndo'o ma, chi ko kunda'vi ko kukee o, ka ka'an i.",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
El toro no quiere tomar el agua.,"de ntuú kúnī stīkī koꞌo-tī ndute, ",Mixteco de Ocotepec (mie),El cuento de una mujer y su marrano
El toro comenzó a tomar el agua.,"de nī nkijéꞌé stīkī jíꞌi-tī ndute,",Mixteco de Ocotepec (mie),El cuento de una mujer y su marrano
Es una cosa muy cara.,Iin ñà-yàꞌvi nduá.,Xayacatlán de Bravo (mit),Cómo leer en Mixteco
"sale vapor de la tierra,","te nána yoko ñu'ú ma,",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
Las personas que padecen de tifo y tifoidea deben comer bien para que tengan fuerza para sanar.,"Nchivī táꞌān kuēꞌē quīji tifo jíín tifoidea,  jíni ñúꞌún jā kajī vāꞌa-ji tákua ndufuerza-ji de nduvāꞌa-ji.",Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
"Coma usted todas las verduras cocidas y crudas, frutas, leche, carne, frijoles y tortillas de trigo, porque todos estos alimentos tienen vitaminas que dan fuerza.","De kajī-ní ndiꞌi ndāká yuvā jíín nduvā, fruta, xīkui, kūñu, nduchi, jíín xītā trigo, chi ndāká jīñā ñúꞌún vitamina jā jéꞌé fuerza.",Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
"Si nos lastimamos la rodilla, entonces buscamos medicina para curarnos.","Nú sànì nakuèꞌè ròꞌngò-ndà, dandu nanduku-nda tàtná kutatna-nda.",Mixteco San Jerónimo Xayacatlán (mit),Abecedario Mixteco
comprar,kuaan,Mixteco de San Pedro Molinos (xtn),Cuentos y ejercicios en español y mixteco
"No agarre Usted su espíritu,",Mà tɨɨnní anúyi.,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
lavar la herida y poner otro trapo limpio y más medicina.,"de nakete-ní jā ni ntakuēꞌé, de nakasī-nī inkā saꞌma jíín tātān.",Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
Dicen que había dos hombres que se convertían en coyotes a medianoche.,"Ni ka yo uu tee, te ora sava ñuu, te ni ka yo nduu de ndiva'u, ka ka'an i.",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
"lo cosieron, ",te nìkakìku uán,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
"Dicen que las niñas no deben jugar con bellotas porque cuando echan su nixtamal, la masa queda chiclosa.","Má jin kosiki suchi si'i ma chi'ndu tnu ndii ma; nú ña'a, te jin nduchi'ndu ndaku i ma ora jin tnaa i ndaku i ma, ka ka'an i.",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
El remedio Bromo-Quinina también es bueno para la gripe.,Tātān Bromo-kinina suni vāꞌa jā kúu kuēꞌē gripe,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
"Agarramos la coa y vamos a excavar y echamos un plato de carne,","Kákiꞌinyo tàkáa, te kuaꞌànyo kájatyayo te kátyundeeyo koꞌò kùñu",Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
Pero el fuego no quiso quemarlo.,Sochi ñaá nkúnī ñuꞌūn.,Mixteco de Ocotepec (mie),El cuento de una mujer y su marrano
Los remedios calmantes,Tātān kalmante,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
Creció muy frondoso.,Nama nì saꞌnu-nù,Xayacatlán de Bravo (mit),Cómo leer en Mixteco
salvia morada ,ita kindi,Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
Juan se lastimó la pierna.,Juan ni stákuēꞌé-dē sīꞌin-dē.,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
Cuando estuvo frente a Adán le dijo:,Tá kuyachin-ri nu̱ú Adán sá káchi-ri saá:,Mixteco de Coicoyán de las Flores (jmx),Burro lindo
Cómo alimentar a los niños,Jā nāsa kajī sūchī lúlí,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
que vamos a conseguir dinero,ña kuneꞌe ko xuꞌun,Mixteco de San Juan Mixtepec (mix),Bichos
